CUST_ID,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C17032,0.333333,0.166667,7,11,2000,499.788236,2656.494706,0,12
C17033,0.181818,0,0,3,1000,140.958283,153.887492,1,11
C17034,1,0,0,18,5000,1668.054457,172.804335,0.916667,12
C17035,0.909091,0.272727,11,10,2500,2884.208351,413.570374,0.181818,11
C17036,0,0.083333,1,0,1500,284.321607,421.910126,0,12
C17037,0.5,0,0,9,1200,554.294411,724.979174,0,12
C17038,0.916667,0,0,22,5000,187.258841,145.813975,0.75,12
C17039,0,0.416667,7,0,9000,2760.879055,3172.680242,0,12
C17040,0.083333,0,0,2,500,1073.058459,164.17889,1,12
C17041,0.3,0,0,4,1200,45.214284,143.706295,0,10
C17042,0,0.083333,2,0,1000,2988.425347,42.653262,0,12
C17043,0.083333,0,0,4,1500,643.17199,281.091585,0,12
C17044,0.666667,0,0,9,5000,1353.4934,144.022718,0.666667,12
C17045,1,0,0,82,6000,5723.333315,187.963174,0.833333,12
C17046,0,0.444444,19,0,6000,217.059511,10057.56192,0,9
C17047,0.416667,0,0,15,1500,555.683726,577.688088,0,12
C17048,0.833333,0,0,10,2500,563.718775,170.968893,0.875,12
C17049,0.25,0,0,19,4000,2540.900415,182.019607,0.083333,12
C17050,0,0,0,1,1200,62.177249,187.682034,0,12
C17051,0.25,0.666667,17,6,8500,3078.100417,756.141664,0,12
C17052,0,0.583333,17,0,2500,3636.677131,485.333114,0,12
C17053,1,0.083333,1,25,1000,864.471651,903.567225,0,12
C17054,0,0.166667,2,2,1200,312.440002,754.478004,0,12
C17055,0,0.142857,2,0,2500,391.306121,397.057608,0,7
C17056,0,0.333333,20,2,900,1072.638864,373.912056,0.083333,12
C17057,0.25,0,0,24,1200,184.434921,276.551931,0,12
C17058,0,0,0,1,6000,38.718362,18.928972,0,12
C17059,1,0,0,12,3500,261.671184,198.263057,0.083333,12
C17060,0,0.636364,14,0,2000,1858.706202,383.983971,0.125,11
C17062,0.714286,0,0,6,1500,471.641077,95.821841,1,7
C17063,0,0.083333,1,0,2000,2115.925455,217.791398,0,12
C17064,0.666667,0.166667,4,15,2000,522.169095,388.683266,0,12
C17065,0.416667,0,0,6,2900,134.386353,46.037748,0,12
C17066,0,0.083333,1,0,1500,424.063067,343.652322,0,12
C17067,0,0.083333,1,0,2000,0,,0,12
C17068,0,0,0,29,1200,1440.244979,1919.360883,0,12
C17069,0.25,0,0,3,2500,145.632497,164.432591,0,12
C17070,0,0,0,1,3000,734.818798,173.255235,0,12
C17071,0.083333,0.166667,2,1,1500,349.397408,341.393229,0,12
C17072,0.8,0.3,9,26,10000,3148.054919,819.267218,0.125,10
C17073,0,0.5,20,0,2500,1028.314286,1175.17299,0.083333,12
C17074,0.5,0.25,3,10,1500,963.80147,1234.776368,0,12
C17075,0.3,0,0,3,2900,160.363635,94.101695,0,10
C17076,1,0,0,31,4000,671.281725,47.609315,0.1,12
C17077,0.727273,0,0,8,2500,455.962105,114.634795,0.2,11
C17078,0,0.25,8,1,8000,3679.035805,792.385386,0,12
C17079,1,0,0,35,2500,431.591387,176.765922,1,12
C17080,0,0.25,5,0,1800,788.245672,1088.975559,0,12
C17081,0,0.125,1,0,1200,152.786639,62.224592,1,8
C17082,0.583333,0.25,8,23,8000,5720.735722,513.57964,0.083333,12
C17083,0,0.083333,1,0,1000,2801.977685,110.436578,1,12
C17084,0.416667,0.166667,5,38,6500,3620.440772,493.696216,0.083333,12
C17085,1,0,0,12,4000,227.869425,172.187284,0.333333,12
C17086,0.916667,0,0,26,6500,1779.381962,195.950075,0,12
C17087,0.166667,0.166667,2,2,7500,887.3365,915.671887,0,12
C17088,0,0,0,3,7000,5359.784024,216.758246,0,12
C17089,0,0.6,16,1,2500,1967.368185,518.663889,0,10
C17090,0,0.083333,1,0,1000,47.1444,5413.385529,0,12
C17091,0.833333,0,0,10,2500,193.95584,183.60963,0,12
C17092,0.454545,0.363636,13,23,900,315.918387,544.286252,0,11
C17093,0.916667,0,0,18,2500,330.100638,174.766771,0.8,12
C17094,0,0.5,10,4,6000,2686.360691,4471.491241,0,12
C17095,1,0,0,60,1500,1662.438437,11116.45317,0,12
C17096,0.25,0,0,7,3000,1169.758034,233.843501,0,12
C17097,0,0.083333,1,0,1500,263.839295,309.854995,0,12
C17098,0.583333,0.25,8,7,7500,1563.077507,643.744567,0,12
C17099,0,0.333333,7,0,3500,1478.753996,1863.940934,0,12
C17100,1,0,0,37,1000,2154.534733,508.095621,0,12
C17101,0,0,0,3,4500,1143.616386,1134.793009,0,12
C17102,0.583333,0,0,10,1000,169.674083,296.943958,0,12
C17103,0,0.583333,11,0,1200,855.075968,794.131569,0,12
C17104,0,0.083333,3,0,1200,119.701887,340.789604,0,12
C17105,0.75,0,0,39,5000,1078.201925,992.398436,0,12
C17106,0.25,0.083333,4,6,1200,1445.633559,492.370581,0,12
C17107,1,0,0,24,1900,915.66564,111.493268,0.5,12
C17108,0,0,0,1,4000,520.598144,99.093617,0,12
C17109,0.166667,0,0,2,7500,122.129596,110.576473,0.25,12
C17110,0.2,0,0,8,4000,577.184902,166.462926,0.3,10
C17111,1,0,0,23,1500,443.007864,15.052203,0.111111,12
C17112,0.25,0,0,4,1500,1863.921412,171.566972,0,12
C17113,0.666667,0.083333,1,9,6000,1042.879923,559.156166,0,12
C17114,0.083333,0,0,11,4500,1358.034176,134.06456,0.142857,12
C17115,0,0.75,21,0,3500,628.807815,323.958821,0,12
C17116,0,0.083333,1,0,1000,217.320342,440.378775,0,12
C17117,1,0,0,24,1500,1100.109444,228.565068,0,12
C17118,0.833333,0,0,38,6000,6540.889639,2250.946034,0,12
C17119,0.5,0,0,8,4000,143.21216,191.898595,0,12
C17120,0.166667,0,0,4,5000,186.022727,81.496891,0,12
C17121,0,0.166667,2,0,6500,3602.698387,299.351881,0.166667,12
C17122,0.5,0,0,25,1300,430.736402,163.305423,0,12
C17123,0,0.25,5,0,1200,263.793622,422.134701,0,12
C17124,0.5,0.25,8,21,1000,667.966217,315.393952,0,12
C17125,0.666667,0.166667,1,6,1200,284.093261,92.369903,0,6
C17126,0,0.25,6,41,2000,2002.428473,195.817002,0.083333,12
C17127,0.833333,0,0,6,1000,445.823378,84.922938,1,6
C17128,0,0.166667,2,0,6000,1015.947851,133.595868,0.083333,12
C17129,0.875,0,0,8,1000,161.356208,132.522411,0,8
C17130,0,0.25,14,0,2500,118.044156,470.670338,0,12
C17131,0,0.25,3,0,700,212.752075,154.743946,0,12
C17132,0,0.25,8,0,5500,2574.272358,1547.234983,0,12
C17133,0.75,0,0,95,5000,1222.419114,705.86365,0,12
C17134,0,0.333333,8,0,1400,888.735185,262.491565,0,12
C17135,0.166667,0,0,2,1000,789.587001,175.328419,0,12
C17136,0,0,0,8,450,907.540077,58.37452,0,12
C17137,0.666667,0,0,8,5000,780.002496,153.433604,1,12
C17138,0,0.75,14,2,2000,496.543523,591.508322,0,12
C17139,0,0,0,25,1200,1783.396008,509.554302,0,10
C17140,0,0.5,6,0,50,7570.207782,410.260506,0.444444,12
C17141,0.5,0,0,6,1000,1205.16186,123.823581,1,10
C17142,0.166667,0,0,6,6500,96.582811,81.329167,0,12
C17143,0.75,0,0,9,3000,144.275838,130.672307,0,12
C17144,0,0.166667,4,0,1500,456.999782,266.673655,0,12
C17145,0,0.583333,31,0,1200,12485.43289,591.573521,0.5,12
C17146,0.666667,0.416667,5,15,1200,2011.28106,520.315155,0,12
C17147,0,0.166667,3,0,700,175.301978,270.104028,0,12
C17148,0,0.083333,1,0,8500,3838.187983,5578.994086,0,12
C17149,0.166667,0,0,4,1100,875.900693,229.727141,0,12
C17150,0.636364,0,0,8,3500,668.711777,184.993332,0.857143,11
C17151,0,0,0,1,1800,486.063311,252.868183,0,12
C17152,0.416667,0.583333,9,7,3000,492.928487,434.150222,0,12
C17153,0,0.181818,2,1,7000,4393.869532,1056.774188,0.090909,11
C17154,0.25,0.333333,7,12,5000,836.699278,840.546381,0,12
C17156,0,0.416667,6,1,3000,432.966217,259.680955,0,12
C17157,0.8,0,0,10,1000,807.394469,146.785318,0.555556,10
C17158,0,0.444444,6,0,2500,230.076354,179.155785,0,9
C17159,0.444444,1,46,5,5000,332.345466,772.297613,0,9
C17160,1,0,0,30,1500,962.749997,1982.872638,0,12
C17161,0,0,0,1,4000,997.081601,93.320933,0.090909,12
C17162,1,0,0,13,1000,0,,0,12
C17163,0.5,0.333333,4,17,1800,956.531234,1549.188231,0,12
C17164,0,0,0,13,1200,58.469887,82.739003,0,6
C17165,0,0,0,11,6000,1214.034802,9.925051,0,12
C17166,0,0.25,5,0,4500,899.369544,96.727625,0.166667,12
C17167,0.416667,0,0,14,1000,424.138187,153.671805,0.454545,12
C17168,1,0.083333,4,39,4500,1517.623087,4341.647445,0,12
C17169,0.25,0,0,8,2500,506.189083,124.313354,0.5,12
C17170,0.083333,0,0,18,6000,665.773943,186.735956,1,12
C17172,0.416667,0,0,6,2000,280.02494,137.46898,0.333333,12
C17173,1,0,0,12,1000,253.155177,134.848517,0.909091,12
C17174,0.833333,0.083333,5,23,1500,748.204441,170.319835,0,12
C17175,0.333333,0,0,6,2500,452.347581,264.697366,0.571429,12
C17176,0,0,0,1,2000,91.092518,104.026643,0,12
C17177,0.5,0.333333,11,31,7500,1266.516033,1834.821306,0,6
C17178,0.75,0,0,13,1400,440.20021,218.581641,0.333333,12
C17179,1,0,0,54,5000,1697.366202,1669.032322,0.090909,12
C17180,0.25,0,0,6,4000,202.780964,42.148136,0.181818,12
C17181,0.75,0.416667,10,27,1500,3344.466066,203.049504,0.583333,12
C17182,0.166667,0,0,2,2500,0,,0,6
C17183,0.666667,0,0,44,6500,1231.610235,832.178621,0,12
C17184,0.416667,0.166667,7,6,3000,981.480493,998.904434,0,12
C17185,0.333333,0,0,8,1200,717.21209,389.19459,0,12
C17186,0,0.333333,5,0,4000,674.711298,694.247587,0,12
C17187,0.25,0,0,7,5000,249.685121,88.988794,0.181818,12
C17188,0,0.666667,26,2,2000,82.0748,236.842295,0,6
C17189,1,0.083333,1,24,2000,775.769041,751.958904,0,12
C17190,0.5,0,0,6,10000,7220.399443,139.16394,0.833333,12
C17191,1,0,0,23,4000,1115.39686,619.23114,0,12
C17192,0,0.083333,1,2,4500,0,,0,12
C17193,0,0,0,1,300,569.468306,139.375154,0.166667,12
C17194,0,0.083333,1,0,4000,605.021251,179.817772,0,12
C17195,0.75,0.083333,2,34,1800,553.872653,979.001587,0,12
C17196,0,0,0,9,4000,2626.23328,102.594438,0.5,12
C17197,0,0,0,1,3000,294.185139,294.438262,0,12
C17198,0.333333,0,0,6,1000,390.113261,851.977449,0,12
C17199,1,0.25,7,80,2500,4100.813557,259.448035,0.083333,12
C17200,0.916667,0,0,12,1000,357.097464,171.020193,0.9,12
C17201,0,0.166667,4,0,4500,989.548331,1165.762987,0.272727,12
C17202,0,0.416667,14,0,5000,1026.639661,2349.407548,0,12
C17203,0,0.333333,5,0,4000,763.120271,191.867335,0,12
C17204,0.333333,0,0,23,1600,3499.936377,178.233765,0.166667,12
C17205,0,0,0,10,3000,752.509422,166.421449,1,12
C17206,0,0.5,14,0,1200,1865.52686,343.406044,0.090909,12
C17207,0.666667,0,0,14,3000,791.871856,31.745699,0.1,12
C17208,0.083333,0,0,4,5000,584.836547,153.35767,0.571429,12
C17209,0.666667,0,0,9,2500,196.765989,206.997029,0,12
C17210,0.166667,0,0,30,6500,958.185395,410.953176,0,12
C17211,0.333333,0.25,7,9,3000,929.632134,739.751542,0,12
C17212,0,0.583333,14,0,1500,1856.738688,161.557965,0.166667,12
C17213,1,0,0,12,2500,772.022619,176.637343,0.5,12
C17214,0.416667,0,0,8,4000,1230.180271,177.363751,0,12
C17215,0,0.333333,5,0,2500,467.950231,480.456473,0,12
C17216,1,0,0,34,5000,905.343134,163.858003,0.75,12
C17217,0.25,0,0,3,2000,578.775786,391.941294,0,12
C17218,0,0.416667,9,0,6500,1266.3564,743.493119,0,12
C17219,1,0,0,20,2000,327.166041,165.207233,0,12
C17220,1,0,0,29,7000,1051.282851,112.969341,0.625,12
C17221,0.909091,0.090909,4,11,1000,2757.343301,4800.913225,0,11
C17222,1,0,0,12,2500,159.715319,169.767772,0,12
C17223,0.5,0,0,13,1500,612.91894,1827.848509,0,12
C17224,0,0.083333,3,0,6500,592.120457,374.842938,0,12
C17225,0,0.083333,1,0,1200,335.79384,439.082668,0,12
C17226,1,0,0,23,5000,482.481306,488.548589,0,12
C17227,0.166667,0,0,6,3000,812.371249,162.177358,0.333333,12
C17228,0.583333,0,0,7,3000,456.429011,147.581109,0.857143,12
C17229,1,0,0,14,5000,1083.300243,163.891113,1,12
C17230,0.916667,0.083333,1,23,4500,1686.830156,27.398111,0,12
C17231,0,0.416667,12,0,4800,3040.97074,940.054425,0.2,12
C17232,0,0.25,7,1,5000,4637.083029,632.635869,0.083333,12
C17233,0,0.142857,5,0,1200,65.437308,1617.834987,0,7
C17234,0,0.5,3,1,1200,1327.700776,41.385496,0.5,6
C17235,0,0.111111,1,3,1200,1652.011127,80.430704,0.5,9
C17236,0,0,0,9,1500,326.716166,625.746529,0,12
C17237,0.083333,0,0,33,30000,30029.01496,11853.79613,0.75,12
C17239,0.916667,0,0,11,1500,115.525496,9.960909,0,12
C17240,0.75,0,0,24,3000,1378.090415,209.55412,0.166667,12
C17241,0,0,0,14,1500,297.195559,308.25989,0,12
C17242,0,0.5,17,24,10750,1366.889828,1407.884173,0,12
C17243,0.727273,0,0,9,2000,616.052713,178.545649,0.444444,11
C17244,0.666667,0,0,8,1000,429.55698,21.401781,0.142857,12
C17245,0,0.166667,5,2,3000,536.833697,754.144955,0,12
C17246,0,0.166667,3,0,500,1082.344709,132.396963,0.166667,12
C17247,0.666667,0,0,14,2500,142.308045,130.127411,0,9
C17248,0,0.083333,1,0,3000,859.631936,396.466646,0,12
C17249,0,0.166667,2,0,6500,407.327265,531.931444,0,12
C17250,0.583333,0,0,14,2000,2202.224677,170.96615,0.428571,12
C17251,0,0,0,10,800,1001.313048,194.636798,0.083333,12
C17252,1,0.416667,6,17,1800,1064.435406,677.9132,0,12
C17253,0,0.083333,1,0,1500,57.999563,171.12655,0,12
C17254,0.9,0.2,3,10,1200,424.376685,1480.270923,0,10
C17255,0.083333,0.166667,4,2,3000,1100.700834,757.724201,0,12
C17256,0,0.428571,8,0,4500,445.629714,574.744631,0,7
C17257,0,0.083333,3,0,1500,201.628458,429.816935,0,12
C17258,0,0.1,5,0,2500,1022.595043,4.363375,1,10
C17259,0.583333,0,0,16,2000,864.625632,170.244751,1,12
C17260,0.583333,0.166667,6,8,3000,559.604995,973.486914,0,12
C17261,0.5,0,0,7,2500,101.053841,171.581036,0,12
C17262,0,0.25,5,0,2500,7547.470632,263.220674,0.5,12
C17263,1,0,0,19,1000,1605.512753,199.950493,0.181818,12
C17264,0,0.083333,1,15,1800,1376.390319,150.169487,1,12
C17265,0.166667,0.25,6,4,4500,872.642121,1396.59728,0,12
C17266,0,0,0,6,6500,2362.786253,259.315944,0.083333,12
C17267,0,0.090909,1,0,500,667.921811,,0,11
C17268,0,0.166667,3,0,1200,310.991074,269.927525,0,12
C17269,0,0.333333,5,1,3000,1424.667783,1793.463952,0,12
C17270,1,0.166667,2,39,7500,3044.978061,172.124992,0.333333,12
C17271,1,0,0,28,5000,876.723841,164.622858,0.833333,12
C17272,0,0.6,18,0,2500,166.510521,369.439375,0,10
C17273,0.727273,0.090909,1,18,1500,467.583907,302.185679,0,11
C17274,1,0,0,12,2500,0,,0,12
C17275,0.25,0,0,3,1900,603.723258,130.224347,0.25,12
C17276,1,0,0,12,1500,160.013341,162.466706,0.416667,12
C17277,0.583333,0.083333,1,11,2000,641.186755,383.080045,0,12
C17278,0.25,0.5,13,11,2500,1609.219696,405.643938,0,12
C17279,0.25,0,0,3,1500,1080.55703,130.267549,1,12
C17280,0.333333,0,0,6,2700,512.790367,163.353616,0,12
C17281,0.166667,0,0,3,3000,538.820587,131.332498,1,12
C17282,0.333333,0.083333,1,5,1200,429.827489,522.914621,0,12
C17283,0.416667,0,0,5,2500,443.106331,249.318198,0,12
C17284,0.545455,0.181818,6,12,6000,572.759229,883.618787,0,11
C17285,0.083333,0,0,1,6000,331.28441,20.192605,0.083333,12
C17286,0.5,0,0,36,5000,1296.563214,183.217781,0.166667,12
C17287,0,0.166667,1,0,1200,1055.203377,18.900471,0,6
C17288,0.416667,0,0,6,3000,417.861072,109.747646,0.333333,12
C17289,0.625,0,0,6,1500,303.704799,19.894581,0,8
C17290,0.833333,0,0,63,4000,3140.255647,191.638318,1,12
C17291,0.333333,0,0,5,900,358.518609,436.602196,0,12
C17292,0,0,0,12,3000,287.749893,41.206824,0,12
C17293,0.416667,0,0,9,2000,283.424488,145.48842,0.6,12
C17294,0.625,0.25,7,13,1200,215.867749,171.272347,0,8
C17295,0.416667,0.083333,2,10,2700,2628.464774,78.530864,0,12
C17296,0.083333,0,0,2,6000,68.147484,29.485897,0.090909,12
C17297,0,0.166667,2,0,3000,592.958317,807.751154,0,12
C17298,0.583333,0,0,26,4000,1452.017727,299.165904,0,12
C17299,0.416667,0,0,5,4000,171.883336,99.694319,0.2,12
C17300,0,0.166667,4,0,3000,276.975673,161.150923,0.25,12
C17302,0,0.25,4,0,1500,1779.274853,300.990997,0.090909,12
C17303,0,0,0,6,3000,530.463101,227.905412,0,12
C17304,1,0.25,4,82,4000,1098.980289,912.34585,0,12
C17305,0,0.083333,6,0,1200,881.16504,1938.465006,0,12
C17306,0.583333,0.166667,4,11,2500,401.138062,330.915844,0,12
C17307,1,0,0,12,3000,854.15178,149.201617,0.545455,12
C17308,1,0,0,39,1200,746.172552,178.711078,0,12
C17309,0,0,0,5,1900,987.668179,892.915026,0,12
C17310,0.75,0.25,7,12,3000,782.80657,393.153575,0,12
C17311,0.583333,0,0,31,3000,4388.029841,237.336329,0.083333,12
C17312,0,0,0,2,600,312.63967,515.450846,0,12
C17313,0.583333,0,0,7,2500,430.487291,151.393708,1,12
C17314,0.583333,0,0,8,5000,150.287189,119.24025,0.583333,12
C17315,1,0,0,70,12500,2823.945882,1749.125129,0,12
C17316,0.333333,0,0,10,1000,661.587172,144.480066,0,12
C17317,0.666667,0,0,32,2000,2924.377302,135.530622,1,9
C17318,0.833333,0,0,6,1000,213.493415,86.257328,1,6
C17319,1,0,0,12,5000,199.280071,155.771045,0.25,12
C17320,0.75,0,0,30,5000,2660.323704,436.998853,0,12
C17321,1,0,0,12,1500,568.982664,54.449416,0.272727,12
C17322,0,0.25,5,0,3000,7842.362894,232.381936,0.5,12
C17323,0,0,0,2,1500,167.408848,150.086166,0,12
C17324,0,0.083333,2,0,700,241.173093,255.32232,0,12
C17325,0,0.083333,2,0,9000,302.484224,61031.6186,0,12
C17326,0,0.333333,5,0,10000,6038.594309,1355.822971,0.083333,12
C17327,1,0,0,29,2500,1202.218177,170.020221,0.333333,12
C17328,0,0.083333,1,0,500,46.268562,99.304829,0.25,12
C17329,0,0,0,9,1200,850.9555,104.163023,1,10
C17330,0.75,0,0,10,2000,1410.334754,168.061584,0.777778,12
C17331,1,0,0,17,1400,611.086937,901.913989,0,12
C17332,0.083333,0,0,7,1200,111.212325,74.477866,0,12
C17334,0.333333,0,0,4,1500,190.74504,309.538715,0,12
C17335,0.666667,0,0,9,4000,125.832337,122.69702,0.181818,12
C17336,0.5,0,0,7,5000,94.386204,89.013323,0.166667,12
C17337,0.333333,0.333333,5,21,1500,1403.721157,324.351985,0,12
C17338,0,0.083333,2,0,1700,299.568227,252.694662,0,12
C17339,0.5,0,0,46,5000,1255.249234,206.116939,0.2,12
C17340,0.083333,0,0,1,2500,936.840542,280.738043,0.5,12
C17341,0.166667,0,0,3,4000,157.006258,86.15393,0.5,12
C17342,1,0,0,12,2500,109.281131,93.62464,0,12
C17343,0.5,0,0,6,700,2186.981284,1923.940036,0.1,12
C17344,1,0,0,46,3000,2161.393568,195.40184,0.5,12
C17345,0.666667,0,0,9,2500,181.438267,99.402121,0.125,12
C17346,1,0,0,67,4000,3822.475208,188.571741,0,12
C17347,0,0,0,2,3000,641.866089,,0,12
C17348,1,0,0,12,2000,1741.315136,197.837436,0,12
C17349,0.5,0,0,7,2000,422.115624,187.794283,0,12
C17350,0,0.416667,15,0,7000,1593.23412,703.092721,0,12
C17351,0,0.833333,19,4,3000,3615.055541,591.521273,0,12
C17352,0.272727,0.272727,7,7,1500,292.523356,377.947101,0,11
C17353,1,0,0,12,2500,611.475897,164.424956,0.636364,12
C17354,0,0.166667,5,0,1000,546.738575,177.031914,0,12
C17355,0,0.363636,13,1,2000,575.557594,432.92103,0,11
C17356,0.75,0.416667,5,12,5000,1210.835102,1190.58657,0,12
C17357,0,0,0,7,1200,812.070417,130.978236,0,10
C17358,0.166667,0,0,6,1200,76.455028,165.07605,0,12
C17359,0,0.333333,6,0,2000,3406.081412,172.409386,0.1,12
C17360,0.416667,0,0,5,4000,132.580643,102.415643,0.454545,12
C17361,0,0.111111,2,1,1200,119.940752,128.955873,0,9
C17362,0,0,0,3,5000,235.996925,204.041413,0,12
C17363,0,0.25,4,0,1200,1490.988443,330.627174,0.090909,12
C17364,0,0.083333,1,0,2500,226.212069,279.773547,0,12
C17365,0.083333,0,0,2,4000,245.492892,123.48805,0,12
C17366,0.166667,0,0,12,6000,963.846752,174.40391,0.25,12
C17367,0.5,0.25,4,6,1800,831.048408,483.442294,0,12
C17368,0,0.083333,3,16,2500,470.516409,206.511825,0,12
C17369,1,0,0,74,3000,5125.340024,238.125482,0,12
C17370,0.8,0,0,9,1500,305.985621,31.631949,0,10
C17371,0,0,0,27,1600,349.838628,167.505705,0,12
C17372,0.5,0.25,13,9,4500,949.278907,1461.557697,0,12
C17373,0.5,0,0,7,1500,415.795291,7328.484531,0,12
C17374,0.454545,0,0,5,1000,340.888872,204.474576,0,11
C17376,0,0.583333,11,0,1700,729.695998,419.674095,0,12
C17377,0.75,0.75,40,38,4000,6555.062784,170.22006,0.6,12
C17378,0.333333,0,0,6,1500,153.124928,152.925044,0,12
C17379,1,0,0,41,5000,2649.088349,164.760179,1,12
C17380,0.181818,0,0,3,450,228.715923,189.459157,0,11
C17381,0.75,0,0,9,1500,208.949793,,0,12
C17382,0.583333,0,0,26,10500,470.831678,475.78178,0,12
C17383,1,0.25,7,31,3400,1472.730273,1090.525368,0,12
C17384,0.25,0,0,3,3500,1041.914403,585.213037,0,12
C17385,0.666667,0.25,5,24,1400,959.26132,186.449098,0,12
C17386,0.5,0,0,7,5000,63.770059,74.625067,0.5,12
C17387,0,0.5,12,0,1900,493.854051,547.149327,0,12
C17388,0,0.75,18,0,3000,710.063755,732.747143,0,12
C17389,0.5,0,0,6,1000,762.737851,726.519901,0,12
C17390,0.5,0.75,23,24,9500,8122.574527,512.099872,0.083333,12
C17391,1,0,0,24,4000,157.893758,227.507164,0,12
C17392,0,0.2,2,0,1200,2763.958077,62.025196,1,10
C17393,0,0.583333,16,0,4000,4869.842863,1078.106633,0.083333,12
C17394,1,0.833333,21,21,1000,1108.862245,1194.024777,0,12
C17395,0,0.583333,21,0,3000,4229.128226,369.442361,0.166667,12
C17396,0.583333,0,0,29,4000,1070.775031,149.617347,0.375,12
C17397,0,0.583333,45,0,6500,6925.733929,978.238735,0.083333,12
C17398,0,0.083333,2,0,1000,359.36061,211.249109,0,12
C17399,0,0.416667,12,1,6500,870.661235,653.785649,0,12
C17400,0,0,0,4,1500,948.216919,203.172759,0,12
C17401,0.833333,0,0,11,1000,445.575139,147.958998,0.777778,12
C17402,0,0,0,1,3000,427.409497,98.429502,0,12
C17403,0.833333,0,0,17,2000,758.215724,1336.476251,0,12
C17404,0,0,0,21,2500,1391.682252,191.0918,0,12
C17405,0,0.545455,11,0,1500,1035.62732,312.83553,0,11
C17406,0,0.5,10,0,2000,573.083099,678.078987,0,12
C17407,0.636364,0.454545,16,17,8500,458.534768,673.83736,0,11
C17408,0,0.166667,3,2,700,239.928287,396.476154,0,12
C17409,0,0,0,2,2500,1261.970352,183.623476,0.083333,12
C17410,0,0.083333,1,2,4000,1909.161919,426.23708,0.083333,12
C17411,0.333333,0.083333,5,15,2000,654.473825,1524.375697,0,12
C17412,0,0.5,10,8,3000,685.344851,308.964645,0,12
C17413,0,0.25,3,0,2000,514.651337,434.347443,0,12
C17414,0,0.416667,13,0,6000,1083.891126,1437.869477,0,12
C17415,0.916667,0,0,13,1000,579.784969,150.212056,0.4,12
C17416,0,0,0,4,1200,428.640942,964.205478,0,12
C17417,0.25,0.416667,16,8,10500,6933.817424,1823.289954,0,12
C17418,1,0.083333,1,49,2500,2860.74586,129.895885,0.5,12
C17419,0.75,0,0,20,4000,255.469805,234.095576,0,12
C17420,0,0.083333,2,0,6500,1305.706821,1270.894997,0,12
C17421,0.916667,0,0,24,3000,521.673011,171.538499,0,12
C17422,0,0.416667,7,0,1500,536.361045,508.611551,0,12
C17423,0,0.083333,1,0,1200,300.826793,451.686224,0,12
C17424,0.583333,0.083333,1,7,7500,2812.54066,2399.605979,0.166667,12
C17425,1,0.416667,6,24,3000,1281.171589,392.219254,0.083333,12
C17426,0,0.5,20,0,5500,4608.621771,904.882748,0,12
C17427,1,0,0,37,5000,1340.02971,175.055337,0,12
C17428,0,0.583333,13,3,800,429.961027,386.817488,0,12
C17429,0.916667,0.75,42,20,6500,2171.419976,953.90622,0.090909,12
C17430,0,0.166667,2,8,1120,1223.617997,75.319725,1,6
C17431,0,0.222222,2,0,6000,3537.546355,512.411472,0.142857,9
C17432,0.333333,0,0,5,2500,416.407817,69.890263,0.2,12
C17433,0,0.555556,5,0,1200,274.760566,157.320637,0,9
C17434,0,0.8,13,2,8000,456.810152,734.758331,0,10
C17435,0,0.166667,3,0,1200,323.486669,362.308201,0,12
C17436,0.333333,0.083333,1,4,1200,510.340741,317.670219,0,12
C17437,0.666667,0,0,9,5000,2021.257541,166.582953,1,12
C17438,0,0.166667,2,4,1200,264.032163,351.744608,0,12
C17439,0.75,0.166667,6,13,1000,2406.97813,517.270094,0,12
C17440,0.583333,0.75,19,22,5500,1409.686401,594.355607,0,12
C17441,0.583333,0,0,17,4000,579.825344,454.611106,0,12
C17442,0,0.083333,1,0,2500,253.408681,284.240461,0,12
C17443,0.583333,0,0,7,3000,296.967289,147.013046,0.714286,12
C17444,0,0,0,9,1500,877.026023,527.451484,0,12
C17445,0,0.4,4,0,500,218.664436,153.74074,0,10
