CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C17797,1619.0018,0.363636,0.0,0.0,0.0,4892.794,0.0,0.0,0.0,0.181818,3.0,0.0,5000.0,368.65317,403.8836,0.0,11.0
C17798,197.15968,1.0,0.0,0.0,0.0,351.0237,0.0,0.0,0.0,0.25,2.0,0.0,1000.0,373.5503,107.03761,0.0,8.0
C17799,954.6177,1.0,0.0,0.0,0.0,808.5455,0.0,0.0,0.0,0.333333,4.0,0.0,2000.0,228.63531,398.35864,0.0,12.0
C17800,44.935528,1.0,401.06,0.0,401.06,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1000.0,441.43842,181.0138,0.4,12.0
C17801,28.497217,1.0,258.91,0.0,258.91,0.0,1.0,0.0,1.0,0.0,0.0,21.0,5000.0,247.0671,162.59451,0.75,12.0
C17802,7114.236,1.0,1072.24,1000.0,72.24,2088.2131,0.666667,0.083333,0.583333,0.25,7.0,9.0,10000.0,1837.751,2449.8127,0.0,12.0
C17803,1007.4409,1.0,430.54,0.0,430.54,687.66614,1.0,0.0,1.0,0.166667,2.0,21.0,4000.0,1526.5087,286.22125,0.0,12.0
C17804,2471.9045,1.0,1590.58,1590.58,0.0,283.73047,0.583333,0.583333,0.0,0.166667,2.0,35.0,6500.0,813.99585,622.0389,0.0,12.0
C17805,733.1006,0.714286,0.0,0.0,0.0,1588.0524,0.0,0.0,0.0,0.428571,4.0,0.0,1500.0,582.05084,200.24832,0.0,7.0
C17806,1159.619,0.909091,0.0,0.0,0.0,73.69986,0.0,0.0,0.0,0.090909,1.0,0.0,1200.0,192.9702,391.47043,0.0,11.0
C17807,1818.9335,1.0,0.0,0.0,0.0,1566.8119,0.0,0.0,0.0,0.333333,11.0,0.0,2000.0,805.58844,2754.6238,0.0,12.0
C17808,90.582466,1.0,809.79,0.0,809.79,0.0,1.0,0.0,1.0,0.0,0.0,44.0,2700.0,766.1016,175.05847,0.916667,12.0
C17809,1819.4445,1.0,0.0,0.0,0.0,197.33498,0.0,0.0,0.0,0.333333,4.0,0.0,2500.0,572.9007,469.77426,0.0,12.0
C17810,28.832981,0.9,266.58,0.0,266.58,0.0,0.9,0.0,0.8,0.0,0.0,18.0,1500.0,223.91876,138.84966,0.75,10.0
C17811,7.833571,0.181818,92.24,0.0,92.24,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,484.14453,83.689674,0.5,12.0
C17812,433.07532,1.0,750.0,0.0,750.0,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1500.0,719.974,195.90723,0.0,12.0
C17813,45.82108,0.181818,632.0,0.0,632.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,4000.0,3746.417,119.28591,1.0,12.0
C17814,2724.17,1.0,49.0,49.0,0.0,189.85597,0.083333,0.083333,0.0,0.083333,1.0,1.0,3000.0,558.6872,1164.8976,0.0,12.0
C17815,83.030075,1.0,2298.89,567.55,1731.34,0.0,0.916667,0.166667,0.833333,0.0,0.0,22.0,1000.0,2034.59,166.23734,1.0,12.0
C17816,1008.49445,1.0,639.7,0.0,639.7,0.0,1.0,0.0,1.0,0.0,0.0,32.0,1000.0,862.81976,1027.5306,0.0,12.0
C17817,1688.2472,1.0,1937.64,928.18,1009.46,967.81134,0.818182,0.454545,0.545455,0.454545,16.0,22.0,2500.0,745.06384,963.5176,0.0,11.0
C17818,608.30035,1.0,0.0,0.0,0.0,27.107553,0.0,0.0,0.0,0.083333,1.0,0.0,1700.0,204.95056,214.13719,0.0,12.0
C17819,211.86531,0.909091,2505.3,0.0,2505.3,0.0,0.833333,0.0,0.833333,0.0,0.0,20.0,3800.0,2944.6743,149.12372,1.0,12.0
C17820,454.18167,1.0,1361.65,1361.65,0.0,0.0,0.25,0.25,0.0,0.0,0.0,9.0,4000.0,1643.948,152.3684,0.166667,12.0
C17821,2646.0227,1.0,1541.13,487.0,1054.13,1234.5048,0.916667,0.25,0.833333,0.333333,6.0,17.0,4000.0,600.20306,575.9132,0.0,12.0
C17822,332.69763,1.0,1080.0,555.0,525.0,0.0,0.5,0.083333,0.333333,0.0,0.0,6.0,2000.0,603.181,99.565216,0.0,12.0
C17823,489.4886,1.0,215.0,70.0,145.0,732.65454,0.333333,0.166667,0.083333,0.416667,10.0,5.0,700.0,881.8012,316.53488,0.090909,12.0
C17824,312.19763,0.181818,0.0,0.0,0.0,5104.1216,0.0,0.0,0.0,0.181818,8.0,0.0,8000.0,0.0,,0.0,11.0
C17825,205.42142,1.0,1174.98,0.0,1174.98,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,989.8753,78.50493,0.5,6.0
C17826,3300.4067,1.0,459.0,170.0,289.0,3895.3916,0.666667,0.25,0.416667,0.416667,13.0,9.0,5000.0,1585.2377,904.65466,0.0,12.0
C17827,5471.1865,0.777778,0.0,0.0,0.0,8411.998,0.0,0.0,0.0,0.555556,10.0,0.0,9000.0,1281.4546,1401.9677,0.0,9.0
C17828,685.0639,1.0,0.0,0.0,0.0,110.79549,0.0,0.0,0.0,0.25,4.0,0.0,700.0,308.03528,334.27487,0.0,12.0
C17829,467.43927,1.0,0.0,0.0,0.0,938.5732,0.0,0.0,0.0,0.333333,6.0,0.0,800.0,581.9948,214.39984,0.0,12.0
C17830,722.40485,0.909091,0.0,0.0,0.0,1356.687,0.0,0.0,0.0,0.333333,5.0,0.0,1500.0,215.85786,273.52542,0.0,12.0
C17831,16.976116,0.454545,424.99,0.0,424.99,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,5000.0,603.3957,77.55328,0.5,12.0
C17832,275.24042,0.909091,0.0,0.0,0.0,610.0893,0.0,0.0,0.0,0.25,5.0,0.0,700.0,1186.2377,189.61845,0.090909,12.0
C17833,666.2475,1.0,511.34,103.0,408.34,100.74938,0.833333,0.083333,0.833333,0.166667,4.0,12.0,700.0,1145.8706,768.2673,0.0,12.0
C17834,20.59474,1.0,320.64,0.0,320.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,273.8404,168.03796,0.416667,12.0
C17835,300.01254,1.0,3286.41,2689.44,596.97,0.0,1.0,1.0,0.5,0.0,0.0,53.0,1400.0,3035.0376,210.5676,0.545455,12.0
C17836,45.905487,1.0,398.4,0.0,398.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,403.5943,171.92065,0.916667,12.0
C17837,3377.6328,1.0,0.0,0.0,0.0,1241.5599,0.0,0.0,0.0,0.083333,2.0,0.0,5000.0,1028.1913,724.6015,0.0,12.0
C17838,25.40731,1.0,504.96,0.0,504.96,0.0,1.0,0.0,1.0,0.0,0.0,48.0,3000.0,464.0992,166.39764,0.916667,12.0
C17839,504.12747,0.909091,0.0,0.0,0.0,18.042768,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,1383.847,376.80756,0.1,12.0
C17840,2270.624,1.0,1200.0,1200.0,0.0,2629.6714,0.083333,0.083333,0.0,0.333333,9.0,1.0,3000.0,967.5278,1172.0219,0.0,12.0
C17841,2230.6895,1.0,0.0,0.0,0.0,2393.4644,0.0,0.0,0.0,0.166667,4.0,0.0,2500.0,458.73254,467.26343,0.0,12.0
C17842,30.217276,0.636364,332.5,0.0,332.5,0.0,0.583333,0.0,0.5,0.0,0.0,8.0,3000.0,262.58087,86.81332,0.416667,12.0
C17843,2741.0242,1.0,0.0,0.0,0.0,36.741165,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,542.31744,4738.971,0.0,12.0
C17844,124.58001,0.818182,1302.02,0.0,1302.02,0.0,0.75,0.0,0.75,0.0,0.0,9.0,3000.0,1737.6876,162.03479,0.555556,12.0
C17845,1.695294,0.090909,9.87,0.0,9.87,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,5000.0,151.73262,98.61747,0.5,12.0
C17846,349.7881,1.0,400.6,400.6,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,450.0,308.10995,170.3265,0.0,12.0
C17847,16.388956,0.272727,68.88,0.0,68.88,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,3000.0,639.6097,129.31238,0.0,12.0
C17848,1551.8428,1.0,0.0,0.0,0.0,681.2559,0.0,0.0,0.0,0.083333,2.0,0.0,1800.0,522.486,596.98834,0.0,12.0
C17849,0.407093,0.090909,49.0,49.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,0.0,,0.0,12.0
C17850,68.04574,0.909091,501.85,0.0,501.85,0.0,1.0,0.0,1.0,0.0,0.0,31.0,1200.0,531.54156,149.50757,0.181818,12.0
C17851,7081.1714,1.0,0.0,0.0,0.0,26194.049,0.0,0.0,0.0,0.909091,69.0,0.0,9000.0,20191.309,1926.0176,0.222222,11.0
C17852,211.35236,1.0,267.34,0.0,267.34,0.0,1.0,0.0,1.0,0.0,0.0,22.0,4000.0,153.8127,185.94754,0.0,12.0
C17853,1.533981,0.545455,141.56,0.0,141.56,0.0,0.5,0.0,0.5,0.0,0.0,6.0,4000.0,248.1033,44.57078,1.0,12.0
C17854,827.0004,1.0,0.0,0.0,0.0,965.527,0.0,0.0,0.0,0.25,20.0,0.0,1000.0,333.442,326.95383,0.0,12.0
C17855,3495.7358,1.0,0.0,0.0,0.0,9413.199,0.0,0.0,0.0,0.5,8.0,0.0,5000.0,9960.883,888.3714,0.083333,12.0
C17856,1571.2188,1.0,375.24,375.24,0.0,1093.8627,0.7,0.7,0.0,0.4,9.0,8.0,1700.0,824.9751,563.4755,0.0,10.0
C17857,180.23843,1.0,2749.92,0.0,2749.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,500.0,2723.6113,2549.2268,0.083333,12.0
C17858,21.87058,0.636364,405.0,255.0,150.0,0.0,0.333333,0.083333,0.25,0.0,0.0,7.0,4000.0,414.42383,88.85359,0.0,12.0
C17859,20.599718,0.818182,423.62,0.0,423.62,0.0,0.75,0.0,0.666667,0.0,0.0,16.0,2500.0,452.60623,165.04411,0.714286,12.0
C17860,1979.7826,1.0,1687.62,1396.32,291.3,1418.6263,0.916667,0.666667,0.75,0.333333,6.0,31.0,3200.0,864.0787,643.86163,0.0,12.0
C17861,208.58188,1.0,2608.02,2155.67,452.35,0.0,1.0,1.0,0.416667,0.0,0.0,51.0,3500.0,2625.8022,178.0356,0.916667,12.0
C17862,2041.5272,1.0,94.16,0.0,94.16,972.5306,0.083333,0.0,0.083333,0.416667,12.0,1.0,2500.0,1073.0255,577.73315,0.0,12.0
C17863,786.15826,1.0,679.24,100.0,579.24,890.6444,1.0,0.083333,0.916667,0.25,8.0,13.0,1000.0,1653.1907,504.64822,0.090909,12.0
C17864,3.019634,0.25,45.6,0.0,45.6,0.0,0.25,0.0,0.25,0.0,0.0,2.0,1600.0,73.21286,111.928894,0.0,8.0
C17865,31.552814,0.545455,1428.02,509.0,919.02,0.0,1.0,0.25,1.0,0.0,0.0,37.0,1500.0,1137.5565,45.15549,0.0,12.0
C17866,37.55035,1.0,633.24,0.0,633.24,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,588.247,197.91502,0.416667,12.0
C17867,717.76465,1.0,3358.25,3358.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,127.0,4000.0,2370.5928,202.79083,0.0,12.0
C17868,95.08385,0.818182,817.66,0.0,817.66,0.0,0.833333,0.0,0.75,0.0,0.0,10.0,2500.0,761.00854,151.01851,0.375,12.0
C17869,2.911999,1.0,347.55,0.0,347.55,0.0,0.25,0.0,0.25,0.0,0.0,3.0,5000.0,386.63962,11.802831,0.0,12.0
C17870,0.570113,0.090909,29.0,29.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,319.1727,,0.0,12.0
C17871,143.50998,1.0,549.17,0.0,549.17,0.0,0.75,0.0,0.666667,0.0,0.0,22.0,1500.0,285.14557,207.00343,0.0,12.0
C17872,1587.7067,1.0,450.0,0.0,450.0,270.9248,0.5,0.0,0.5,0.25,4.0,6.0,1800.0,600.29974,1032.5992,0.0,12.0
C17873,2246.2126,1.0,0.0,0.0,0.0,2561.4941,0.0,0.0,0.0,0.285714,4.0,0.0,4500.0,434.9271,330.29373,0.0,7.0
C17874,3395.0903,1.0,0.0,0.0,0.0,9071.146,0.0,0.0,0.0,0.166667,5.0,0.0,9000.0,9483.801,975.8306,0.166667,12.0
C17875,16.834929,0.454545,15.0,15.0,0.0,209.02539,0.090909,0.090909,0.0,0.090909,1.0,1.0,7500.0,430.213,86.959785,0.0,11.0
C17876,1205.236,1.0,413.23,331.87,81.36,0.0,1.0,0.75,0.625,0.0,0.0,19.0,1200.0,476.38168,462.78766,0.0,8.0
C17877,1354.6234,1.0,495.43,495.43,0.0,453.24405,0.75,0.75,0.0,0.5,8.0,13.0,2000.0,280.31104,442.99237,0.0,12.0
C17878,1923.6964,0.727273,527.6,0.0,527.6,5326.3433,0.25,0.0,0.25,0.416667,48.0,25.0,5000.0,2999.4612,1008.777,0.0,12.0
C17879,0.0,0.0,30.98,0.0,30.98,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,4000.0,63.582005,14.45821,0.090909,12.0
C17880,1610.4896,1.0,0.0,0.0,0.0,811.4912,0.0,0.0,0.0,0.25,3.0,0.0,2000.0,383.42633,362.42862,0.0,12.0
C17881,448.42618,1.0,0.0,0.0,0.0,1158.1338,0.0,0.0,0.0,0.166667,3.0,0.0,1400.0,1956.0514,185.61557,0.083333,12.0
C17882,2455.4238,1.0,2695.07,227.97,2467.1,1440.0786,0.833333,0.166667,0.75,0.333333,6.0,22.0,3000.0,2963.914,882.9512,0.0,12.0
C17883,1237.8976,1.0,403.38,403.38,0.0,1593.7007,0.333333,0.333333,0.0,0.25,11.0,4.0,1500.0,2291.078,398.24805,0.0,12.0
C17884,1.344661,0.181818,785.9,0.0,785.9,0.0,1.0,0.0,1.0,0.0,0.0,20.0,3000.0,789.26434,0.319475,0.0,12.0
C17885,1592.0173,1.0,372.09,372.09,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,10.0,4000.0,389.2931,574.7509,0.0,12.0
C17886,264.10367,0.818182,3568.21,2336.41,1231.8,0.0,0.75,0.666667,0.583333,0.0,0.0,60.0,1500.0,4210.2124,170.019,1.0,12.0
C17887,1096.5172,0.833333,0.0,0.0,0.0,2408.4905,0.0,0.0,0.0,0.666667,6.0,0.0,2000.0,822.7415,171.04924,0.0,6.0
C17888,1099.2219,1.0,155.8,155.8,0.0,578.6608,0.083333,0.083333,0.0,0.166667,4.0,2.0,1200.0,875.97784,1749.6802,0.0,12.0
C17889,1775.8842,1.0,0.0,0.0,0.0,2444.6277,0.0,0.0,0.0,0.333333,14.0,0.0,2500.0,399.8626,646.08997,0.0,12.0
C17890,6482.7983,1.0,0.0,0.0,0.0,706.9106,0.0,0.0,0.0,0.083333,2.0,0.0,7500.0,4630.5933,2439.3105,0.0,12.0
C17891,3015.2598,1.0,0.0,0.0,0.0,4715.033,0.0,0.0,0.0,0.416667,11.0,0.0,6000.0,2234.9143,719.81067,0.0,12.0
C17892,2722.5325,1.0,0.0,0.0,0.0,2946.8396,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,743.7155,812.5989,0.0,12.0
C17893,33.585587,1.0,298.2,0.0,298.2,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,299.54855,171.52,1.0,12.0
C17894,4486.637,1.0,1712.75,1712.75,0.0,13665.032,0.25,0.25,0.0,0.75,15.0,4.0,9500.0,10105.486,1154.0298,0.0,12.0
C17895,162.58038,1.0,1403.42,153.5,1249.92,0.0,1.0,0.166667,0.916667,0.0,0.0,16.0,2500.0,1045.1776,163.60818,0.1,12.0
C17896,50.926003,1.0,165.97,0.0,165.97,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,1500.0,119.24583,332.44086,0.0,12.0
C17897,16.727285,0.888889,174.46,0.0,174.46,0.0,0.888889,0.0,0.666667,0.0,0.0,8.0,1500.0,142.69482,116.62845,0.333333,9.0
C17898,706.18274,1.0,3304.27,802.8,2501.47,0.0,0.916667,0.25,0.833333,0.0,0.0,30.0,4000.0,2863.4553,215.7907,0.25,12.0
C17899,2272.4941,1.0,614.37,435.37,179.0,2072.631,0.75,0.333333,0.416667,0.166667,5.0,23.0,2500.0,617.2162,915.67255,0.0,12.0
C17900,23.98195,0.454545,1934.16,1934.16,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,2500.0,3721.904,54.690716,1.0,12.0
C17901,987.1027,1.0,66.5,66.5,0.0,770.3101,0.083333,0.083333,0.0,0.083333,1.0,1.0,2500.0,284.96475,232.6269,0.0,12.0
C17902,267.90814,0.909091,30.0,30.0,0.0,117.57944,0.090909,0.090909,0.0,0.454545,5.0,1.0,300.0,198.68208,176.8436,0.0,11.0
C17903,25.474415,0.818182,240.0,0.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,188.07278,127.21069,0.222222,12.0
C17904,130.67847,0.545455,1480.76,1480.76,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,19.0,1000.0,2441.7278,153.30368,1.0,12.0
C17905,465.86404,0.909091,0.0,0.0,0.0,895.8749,0.0,0.0,0.0,0.5,19.0,0.0,1000.0,643.3949,342.36984,0.0,12.0
C17906,56.748978,1.0,470.38,365.38,105.0,0.0,1.0,0.916667,0.416667,0.0,0.0,18.0,4500.0,514.4858,207.79044,0.0,12.0
C17907,8.415931,0.545455,136.36,0.0,136.36,0.0,0.333333,0.0,0.25,0.0,0.0,5.0,1000.0,333.701,113.72198,0.5,12.0
C17908,64.93731,0.636364,442.03,209.0,233.03,0.0,0.583333,0.083333,0.5,0.0,0.0,8.0,1200.0,149.63422,204.31691,0.0,12.0
C17909,821.01166,1.0,399.99,399.99,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,2500.0,1140.1423,204.40019,0.0,12.0
C17910,50.004288,1.0,341.14,0.0,341.14,0.0,1.0,0.0,1.0,0.0,0.0,23.0,3000.0,231.51471,135.58234,0.0,12.0
C17911,898.42944,1.0,495.7,495.7,0.0,1526.8992,0.5,0.5,0.0,0.625,23.0,4.0,1200.0,1477.2672,859.15466,0.0,8.0
C17912,3179.057,1.0,4407.78,3191.23,1216.55,0.0,1.0,0.25,0.916667,0.0,0.0,29.0,9000.0,1257.6776,768.9361,0.0,12.0
C17913,1322.6475,1.0,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0.0,20.0,1000.0,469.48572,9299.951,0.0,12.0
C17914,12.472571,0.727273,87.67,87.67,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,5.0,2000.0,123.30422,86.6785,0.0,12.0
C17915,1364.8973,1.0,0.0,0.0,0.0,1129.8378,0.0,0.0,0.0,0.166667,6.0,0.0,1500.0,365.2727,353.2157,0.0,12.0
C17916,2572.293,1.0,0.0,0.0,0.0,3585.9595,0.0,0.0,0.0,0.333333,6.0,0.0,3000.0,1364.3257,587.097,0.0,12.0
C17917,416.72968,0.909091,1243.04,1153.34,89.7,0.0,0.75,0.583333,0.25,0.0,0.0,22.0,3500.0,2257.6775,171.44469,0.3,12.0
C17919,508.16406,1.0,57.0,57.0,0.0,360.72842,0.166667,0.166667,0.0,0.583333,8.0,2.0,600.0,576.38654,498.3426,0.0,12.0
C17920,6.525943,0.285714,290.5,0.0,290.5,0.0,1.0,0.0,0.857143,0.0,0.0,7.0,2000.0,474.46973,16.087082,0.0,7.0
C17921,376.99753,1.0,0.0,0.0,0.0,928.59814,0.0,0.0,0.0,0.166667,3.0,0.0,1000.0,1008.3428,269.82602,0.0,12.0
C17922,134.29912,0.909091,1059.18,0.0,1059.18,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,4000.0,1201.539,159.0331,0.727273,12.0
C17923,3.483716,0.272727,98.81,0.0,98.81,0.0,0.25,0.0,0.25,0.0,0.0,3.0,3000.0,368.31958,135.79901,1.0,12.0
C17924,1579.5951,1.0,35.0,35.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1800.0,791.5265,698.01965,0.0,12.0
C17925,1520.9564,1.0,450.67,0.0,450.67,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1500.0,505.65826,4754.1367,0.0,12.0
C17926,664.91156,1.0,0.0,0.0,0.0,1158.8976,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,1977.2468,212.6659,0.0,12.0
C17927,483.42273,1.0,1196.35,738.41,457.94,0.0,0.75,0.5,0.333333,0.0,0.0,17.0,5000.0,1789.7571,170.78679,0.083333,12.0
C17928,179.82594,1.0,1212.66,347.61,865.05,456.61234,0.833333,0.25,0.75,0.083333,1.0,25.0,2500.0,1711.2314,160.36215,0.272727,12.0
C17929,314.41763,0.833333,300.0,85.0,215.0,556.806,0.833333,0.166667,0.666667,0.166667,2.0,11.0,1200.0,497.3849,88.127075,0.25,6.0
C17930,427.64212,0.888889,0.0,0.0,0.0,2563.7056,0.0,0.0,0.0,0.888889,62.0,0.0,1200.0,2853.9673,146.97655,0.5,9.0
C17931,1120.0809,1.0,0.0,0.0,0.0,1218.3923,0.0,0.0,0.0,0.25,7.0,0.0,2500.0,299.78995,320.13327,0.0,12.0
C17933,772.339,1.0,198.39,0.0,198.39,0.0,0.636364,0.0,0.636364,0.0,0.0,7.0,1000.0,63.876244,2928.1013,0.0,11.0
C17934,864.4105,0.9,0.0,0.0,0.0,1914.7529,0.0,0.0,0.0,0.1,1.0,0.0,2500.0,2290.4553,178.0284,0.142857,10.0
C17935,65.915184,0.727273,840.0,0.0,840.0,0.0,0.666667,0.0,0.583333,0.0,0.0,8.0,1000.0,1014.02386,185.81505,0.857143,12.0
C17937,518.8947,1.0,0.0,0.0,0.0,2166.099,0.0,0.0,0.0,0.333333,3.0,0.0,1200.0,1361.1995,178.25758,0.5,6.0
C17938,1006.5927,0.909091,1341.62,1341.62,0.0,0.0,0.363636,0.363636,0.0,0.0,0.0,186.0,1200.0,1444.1982,708.6091,0.0,11.0
C17939,89.51353,0.909091,1452.41,764.0,688.41,0.0,0.916667,0.166667,0.833333,0.0,0.0,24.0,3000.0,1690.7418,178.00276,1.0,12.0
C17940,448.80853,0.909091,0.0,0.0,0.0,667.058,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,651.3386,192.14069,0.0,12.0
C17941,1845.6234,1.0,480.9,399.62,81.28,1898.921,0.5,0.166667,0.333333,0.5,27.0,9.0,3000.0,1351.297,881.4467,0.0,12.0
C17942,4.326857,0.545455,100.12,0.0,100.12,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,4000.0,123.48595,61.021667,0.3,12.0
C17943,124.29294,1.0,155.0,155.0,0.0,812.35016,0.1,0.1,0.0,0.5,5.0,1.0,2500.0,1374.6311,89.92398,0.1,10.0
C17944,18.180647,1.0,220.06,0.0,220.06,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,217.2761,140.59613,0.7,12.0
C17945,1623.7231,1.0,1283.16,0.0,1283.16,274.53287,1.0,0.0,1.0,0.166667,2.0,36.0,1700.0,1047.305,1431.7996,0.0,12.0
C17946,1502.0001,1.0,0.0,0.0,0.0,38.6525,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,277.21622,776.10876,0.0,12.0
C17947,106.8941,0.909091,62.73,0.0,62.73,0.0,0.272727,0.0,0.181818,0.0,0.0,3.0,5000.0,540.1305,146.06947,0.272727,11.0
C17948,865.1615,1.0,857.8,362.33,495.47,0.0,1.0,0.583333,1.0,0.0,0.0,37.0,1200.0,1152.9478,212.7157,0.0,12.0
C17950,1.199105,0.272727,20.0,20.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,500.0,182.46295,107.00915,0.0,12.0
C17951,342.76108,1.0,20.0,20.0,0.0,148.07484,0.083333,0.083333,0.0,0.25,3.0,1.0,500.0,507.8599,198.24133,0.0,12.0
C17952,153.02727,1.0,1455.78,631.63,824.15,0.0,1.0,0.916667,0.916667,0.0,0.0,32.0,1500.0,1057.9716,167.10446,0.916667,12.0
C17953,1295.8796,1.0,184.27,1.0,183.27,906.8488,0.333333,0.083333,0.166667,0.333333,7.0,10.0,2000.0,296.06818,417.69464,0.0,12.0
C17954,360.67148,1.0,3956.64,0.0,3956.64,148.68219,1.0,0.0,1.0,0.083333,1.0,12.0,4500.0,4013.4832,3662.236,0.25,12.0
C17955,2.571837,0.1,99.0,0.0,99.0,0.0,0.2,0.0,0.2,0.0,0.0,2.0,2500.0,45.168125,,0.0,10.0
C17956,2202.3765,1.0,0.0,0.0,0.0,1701.9053,0.0,0.0,0.0,0.166667,11.0,0.0,6000.0,512.7734,546.69977,0.0,12.0
C17957,82.470474,0.545455,282.75,0.0,282.75,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,563.9229,84.23623,0.0,12.0
C17958,1109.8481,1.0,261.56,182.37,79.19,1192.6685,0.416667,0.333333,0.166667,0.166667,8.0,8.0,1200.0,572.81726,697.03845,0.0,12.0
C17959,116.343254,1.0,38.0,0.0,38.0,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1500.0,59.26067,215.39581,0.0,12.0
C17960,482.67197,1.0,0.0,0.0,0.0,18.976858,0.0,0.0,0.0,0.083333,1.0,0.0,500.0,132.65968,266.85742,0.0,12.0
C17962,3332.4604,1.0,1061.66,120.0,941.66,3820.4517,1.0,0.125,0.875,0.5,7.0,18.0,4500.0,1173.7806,857.1346,0.0,8.0
C17963,13.353513,0.636364,717.95,717.95,0.0,0.0,0.636364,0.636364,0.0,0.0,0.0,14.0,5500.0,864.2384,92.80783,0.75,11.0
C17964,1648.2179,0.857143,250.0,0.0,250.0,1822.1941,0.571429,0.0,0.428571,0.142857,2.0,8.0,3000.0,249.96881,352.00024,0.0,7.0
C17965,61.76302,1.0,35.3,0.0,35.3,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1500.0,75.285164,171.99303,0.0,12.0
C17966,722.85535,1.0,0.0,0.0,0.0,396.5167,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,187.05852,325.506,0.0,12.0
C17967,1836.5653,1.0,0.0,0.0,0.0,1265.553,0.0,0.0,0.0,0.166667,5.0,0.0,2500.0,713.12445,476.31198,0.0,12.0
C17968,4.115287,0.363636,60.0,0.0,60.0,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,2500.0,109.88883,166.38467,0.0,12.0
C17969,36.898144,0.909091,942.34,0.0,942.34,0.0,0.916667,0.0,0.916667,0.0,0.0,21.0,1500.0,1007.9177,98.74335,0.666667,12.0
C17970,1366.7782,1.0,5065.83,4539.7,526.13,48.245422,1.0,1.0,0.666667,0.083333,1.0,69.0,1700.0,4366.759,904.8501,0.0,12.0
C17971,771.7734,1.0,750.0,250.0,500.0,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,4000.0,204.168,260.33246,0.0,12.0
C17972,2134.1763,1.0,4253.64,2666.32,1587.32,0.0,1.0,1.0,0.833333,0.0,0.0,69.0,7000.0,7486.4033,574.7717,0.0,12.0
C17973,9.113909,1.0,106.56,0.0,106.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,110.59051,55.71673,0.909091,12.0
C17974,845.81537,1.0,37.5,0.0,37.5,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1000.0,0.0,,0.0,12.0
